Customer_ID,Age,City,State,Income_Bracket,Registration_Year,total_transactions,total_spent,average_purchase,total_sessions,total_pages_visited,total_earned_points,total_redeemed_points
C123933,19,Ahmedabad,Rajasthan,High,2022,3.0,21010.0,7003.333333333333,0.0,0.0,917.0,70.0
C123934,40,Chennai,Karnataka,Low,2023,0.0,0.0,0.0,0.0,0.0,881.0,179.0
C123935,39,Hyderabad,Telangana,High,2023,1.0,7206.0,7206.0,1.0,17.0,0.0,0.0
C123936,43,Hyderabad,Karnataka,Medium,2022,0.0,0.0,0.0,1.0,15.0,442.0,843.0
C123937,29,Hyderabad,Gujarat,High,2025,1.0,4097.0,4097.0,1.0,14.0,316.0,385.0
C123938,49,Pune,West Bengal,Low,2024,2.0,13684.0,6842.0,0.0,0.0,327.0,6.0
C123939,26,Hyderabad,West Bengal,Medium,2024,2.0,8676.0,4338.0,0.0,0.0,0.0,0.0
C123940,22,Delhi,West Bengal,High,2025,1.0,8444.0,8444.0,0.0,0.0,110.0,42.0
C123941,43,Chennai,Delhi,Low,2025,1.0,605.0,605.0,0.0,0.0,1598.0,986.0
C123942,24,Jaipur,Maharashtra,High,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C123943,46,Delhi,West Bengal,High,2023,0.0,0.0,0.0,1.0,19.0,1052.0,373.0
C123944,50,Pune,Tamil Nadu,Low,2023,1.0,4424.0,4424.0,1.0,17.0,0.0,0.0
C123945,41,Ahmedabad,Maharashtra,Medium,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C123946,42,Jaipur,Maharashtra,High,2025,1.0,3461.0,3461.0,0.0,0.0,0.0,0.0
C123947,48,Nagpur,Karnataka,Medium,2022,1.0,2316.0,2316.0,0.0,0.0,883.0,235.0
C123948,46,Bengaluru,Gujarat,Low,2025,3.0,15497.0,5165.666666666667,2.0,33.0,1162.0,712.0
C123949,22,Nagpur,Tamil Nadu,Medium,2022,2.0,6574.0,3287.0,1.0,20.0,266.0,773.0
C123950,55,Hyderabad,Delhi,High,2025,1.0,1984.0,1984.0,1.0,18.0,788.0,431.0
C123951,28,Delhi,Maharashtra,High,2025,0.0,0.0,0.0,2.0,19.0,0.0,0.0
C123952,49,Ahmedabad,Karnataka,Low,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C123953,25,Delhi,West Bengal,High,2022,1.0,4279.0,4279.0,1.0,21.0,1385.0,512.0
C123954,37,Bengaluru,Karnataka,High,2025,1.0,2636.0,2636.0,1.0,15.0,884.0,338.0
C123955,51,Nagpur,West Bengal,Low,2025,1.0,7001.0,7001.0,0.0,0.0,0.0,0.0
C123956,59,Kolkata,Gujarat,Medium,2022,1.0,7495.0,7495.0,0.0,0.0,0.0,0.0
C123957,25,Mumbai,Tamil Nadu,Medium,2024,1.0,9225.0,9225.0,1.0,17.0,514.0,403.0
C123958,19,Pune,Telangana,Medium,2024,1.0,9416.0,9416.0,1.0,21.0,931.0,182.0
C123959,38,Bengaluru,Telangana,Medium,2022,1.0,1994.0,1994.0,0.0,0.0,0.0,0.0
C123960,32,Ahmedabad,Gujarat,High,2025,2.0,1103.0,551.5,2.0,14.0,2538.0,1257.0
C123961,23,Pune,Delhi,Medium,2025,1.0,164.0,164.0,0.0,0.0,0.0,0.0
C123962,22,Nagpur,Gujarat,Low,2023,0.0,0.0,0.0,1.0,14.0,0.0,0.0
C123963,20,Delhi,Rajasthan,Low,2025,0.0,0.0,0.0,1.0,8.0,686.0,465.0
C123964,33,Bengaluru,West Bengal,Medium,2024,2.0,13297.0,6648.5,2.0,39.0,102.0,498.0
C123965,52,Bengaluru,Karnataka,High,2024,1.0,3322.0,3322.0,2.0,10.0,0.0,0.0
C123966,26,Delhi,Telangana,Low,2025,0.0,0.0,0.0,2.0,40.0,0.0,0.0
C123967,52,Delhi,Gujarat,Low,2024,1.0,4129.0,4129.0,0.0,0.0,0.0,0.0
C123968,36,Kolkata,Maharashtra,High,2025,1.0,5295.0,5295.0,0.0,0.0,1401.0,304.0
C123969,51,Ahmedabad,Delhi,Low,2023,1.0,7230.0,7230.0,4.0,43.0,1335.0,1507.0
C123970,56,Nagpur,West Bengal,Medium,2025,2.0,8377.0,4188.5,1.0,17.0,616.0,554.0
C123971,27,Bengaluru,Maharashtra,Medium,2024,2.0,3536.0,1768.0,1.0,14.0,808.0,453.0
C123972,27,Ahmedabad,Telangana,Medium,2024,3.0,12065.0,4021.6666666666665,3.0,54.0,1194.0,520.0
C123973,37,Ahmedabad,Karnataka,High,2022,1.0,2275.0,2275.0,4.0,83.0,298.0,307.0
C123974,18,Chennai,Telangana,Low,2023,0.0,0.0,0.0,3.0,36.0,566.0,377.0
C123975,23,Pune,Delhi,Low,2022,0.0,0.0,0.0,1.0,12.0,0.0,0.0
C123976,19,Kolkata,Rajasthan,High,2025,2.0,8545.0,4272.5,0.0,0.0,2175.0,1301.0
C123977,55,Kolkata,West Bengal,Medium,2025,0.0,0.0,0.0,0.0,0.0,314.0,479.0
C123978,50,Hyderabad,Delhi,Medium,2022,1.0,9014.0,9014.0,0.0,0.0,188.0,322.0
C123979,20,Chennai,Maharashtra,High,2022,0.0,0.0,0.0,3.0,34.0,787.0,485.0
C123980,53,Jaipur,Maharashtra,Low,2022,0.0,0.0,0.0,0.0,0.0,506.0,205.0
C123981,30,Delhi,Delhi,Medium,2022,1.0,9545.0,9545.0,1.0,15.0,0.0,0.0
C123982,52,Bengaluru,Gujarat,Medium,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C123983,32,Jaipur,Gujarat,Low,2024,1.0,8083.0,8083.0,3.0,22.0,0.0,0.0
C123984,39,Nagpur,Maharashtra,Medium,2023,0.0,0.0,0.0,1.0,9.0,467.0,117.0
C123985,21,Mumbai,Gujarat,Low,2022,1.0,5767.0,5767.0,2.0,15.0,0.0,0.0
C123986,34,Jaipur,Tamil Nadu,Low,2023,0.0,0.0,0.0,3.0,41.0,0.0,0.0
C123987,22,Hyderabad,West Bengal,Medium,2023,1.0,113.0,113.0,1.0,2.0,0.0,0.0
C123988,38,Delhi,Delhi,Medium,2025,0.0,0.0,0.0,0.0,0.0,656.0,528.0
C123989,41,Ahmedabad,West Bengal,Low,2024,2.0,13121.0,6560.5,0.0,0.0,0.0,0.0
C123990,48,Jaipur,Maharashtra,High,2023,1.0,4198.0,4198.0,2.0,19.0,854.0,241.0
C123991,57,Pune,Gujarat,High,2023,2.0,9136.0,4568.0,1.0,24.0,0.0,0.0
C123992,47,Hyderabad,West Bengal,Medium,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C123993,59,Jaipur,Telangana,Low,2023,0.0,0.0,0.0,3.0,28.0,739.0,494.0
C123994,24,Mumbai,Karnataka,Low,2024,1.0,1532.0,1532.0,1.0,10.0,494.0,172.0
C123995,24,Pune,Gujarat,Low,2024,1.0,6960.0,6960.0,1.0,13.0,2255.0,656.0
C123996,44,Ahmedabad,Tamil Nadu,High,2025,3.0,20128.0,6709.333333333333,1.0,22.0,0.0,0.0
C123997,41,Chennai,Tamil Nadu,Medium,2022,0.0,0.0,0.0,3.0,53.0,1395.0,619.0
C123998,36,Mumbai,Karnataka,Medium,2025,0.0,0.0,0.0,1.0,8.0,0.0,0.0
C123999,58,Delhi,Karnataka,High,2023,1.0,6448.0,6448.0,1.0,10.0,200.0,473.0
C124000,51,Hyderabad,West Bengal,Low,2025,1.0,1141.0,1141.0,1.0,23.0,1352.0,609.0
C124001,39,Pune,West Bengal,High,2023,2.0,11574.0,5787.0,2.0,26.0,973.0,193.0
C124002,44,Mumbai,Telangana,High,2025,1.0,9466.0,9466.0,1.0,17.0,451.0,633.0
C124003,23,Pune,West Bengal,Medium,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C124004,27,Kolkata,Karnataka,High,2025,2.0,8138.0,4069.0,0.0,0.0,0.0,0.0
C124005,48,Kolkata,Tamil Nadu,Low,2024,1.0,6618.0,6618.0,1.0,12.0,528.0,189.0
C124006,42,Nagpur,Telangana,High,2025,0.0,0.0,0.0,1.0,1.0,1212.0,610.0
C124007,19,Hyderabad,Karnataka,Low,2024,0.0,0.0,0.0,2.0,39.0,532.0,86.0
C124008,27,Nagpur,Rajasthan,High,2024,0.0,0.0,0.0,1.0,3.0,0.0,0.0
C124009,27,Chennai,Telangana,Low,2025,1.0,9149.0,9149.0,0.0,0.0,140.0,179.0
C124010,43,Delhi,Telangana,Medium,2023,1.0,5036.0,5036.0,1.0,11.0,0.0,0.0
C124011,22,Mumbai,West Bengal,Medium,2024,0.0,0.0,0.0,1.0,16.0,1042.0,494.0
C124012,39,Nagpur,West Bengal,High,2025,0.0,0.0,0.0,2.0,29.0,925.0,449.0
C124013,21,Jaipur,Maharashtra,Medium,2025,1.0,7024.0,7024.0,0.0,0.0,1707.0,612.0
C124014,51,Mumbai,Karnataka,High,2023,0.0,0.0,0.0,1.0,22.0,443.0,351.0
C124015,24,Pune,Rajasthan,Low,2024,0.0,0.0,0.0,3.0,25.0,779.0,616.0
C124016,34,Jaipur,West Bengal,Low,2023,2.0,14072.0,7036.0,1.0,24.0,0.0,0.0
C124017,28,Ahmedabad,Maharashtra,Medium,2022,0.0,0.0,0.0,2.0,32.0,0.0,0.0
C124018,25,Ahmedabad,West Bengal,High,2024,0.0,0.0,0.0,1.0,2.0,0.0,0.0
C124019,45,Kolkata,Tamil Nadu,Low,2022,0.0,0.0,0.0,0.0,0.0,1171.0,614.0
C124020,50,Jaipur,Gujarat,High,2025,0.0,0.0,0.0,0.0,0.0,395.0,81.0
C124021,42,Delhi,Telangana,Medium,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C124022,38,Ahmedabad,Tamil Nadu,High,2024,3.0,13883.0,4627.666666666667,1.0,11.0,0.0,0.0
C124023,29,Pune,Telangana,Medium,2023,1.0,1203.0,1203.0,2.0,39.0,0.0,0.0
C124024,43,Pune,Karnataka,High,2022,1.0,4674.0,4674.0,1.0,21.0,506.0,256.0
C124025,46,Chennai,Gujarat,Medium,2023,2.0,10950.0,5475.0,2.0,15.0,970.0,427.0
C124026,55,Ahmedabad,Delhi,High,2025,2.0,6239.0,3119.5,0.0,0.0,1518.0,393.0
C124027,52,Ahmedabad,Karnataka,High,2023,1.0,6938.0,6938.0,2.0,36.0,16.0,302.0
C124028,54,Nagpur,Telangana,High,2023,2.0,5613.0,2806.5,0.0,0.0,0.0,0.0
C124029,46,Pune,Delhi,Medium,2023,1.0,9008.0,9008.0,0.0,0.0,0.0,0.0
C124030,41,Pune,Rajasthan,High,2024,3.0,15454.0,5151.333333333333,1.0,23.0,75.0,333.0
C124031,32,Jaipur,Delhi,Medium,2025,0.0,0.0,0.0,0.0,0.0,911.0,62.0
C124032,23,Jaipur,Rajasthan,Low,2025,1.0,2695.0,2695.0,0.0,0.0,350.0,135.0
C124033,49,Kolkata,Karnataka,High,2023,2.0,17032.0,8516.0,2.0,24.0,0.0,0.0
C124034,51,Pune,Tamil Nadu,High,2024,0.0,0.0,0.0,0.0,0.0,690.0,253.0
C124035,53,Nagpur,Karnataka,Medium,2024,1.0,6829.0,6829.0,2.0,4.0,978.0,613.0
C124036,37,Mumbai,Telangana,High,2023,0.0,0.0,0.0,1.0,6.0,0.0,0.0
C124037,29,Ahmedabad,Gujarat,High,2025,0.0,0.0,0.0,0.0,0.0,833.0,410.0
C124038,52,Ahmedabad,Tamil Nadu,Low,2024,1.0,7692.0,7692.0,0.0,0.0,0.0,0.0
C124039,55,Hyderabad,Telangana,High,2022,2.0,869.0,434.5,1.0,12.0,0.0,0.0
C124040,34,Mumbai,Rajasthan,High,2022,0.0,0.0,0.0,1.0,21.0,1507.0,523.0
C124041,44,Delhi,West Bengal,Low,2025,1.0,621.0,621.0,1.0,16.0,0.0,0.0
C124042,34,Hyderabad,West Bengal,Medium,2025,1.0,6653.0,6653.0,1.0,9.0,0.0,0.0
C124043,28,Delhi,Gujarat,Low,2025,1.0,6416.0,6416.0,0.0,0.0,0.0,0.0
C124044,56,Nagpur,Tamil Nadu,Low,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C124045,19,Pune,Maharashtra,High,2022,3.0,15966.0,5322.0,1.0,8.0,450.0,426.0
C124046,19,Chennai,Tamil Nadu,High,2024,2.0,4974.0,2487.0,2.0,17.0,810.0,401.0
C124047,46,Hyderabad,Maharashtra,Medium,2025,1.0,9353.0,9353.0,0.0,0.0,1054.0,901.0
C124048,41,Delhi,Telangana,Medium,2024,1.0,6331.0,6331.0,2.0,47.0,748.0,341.0
C124049,41,Jaipur,Karnataka,Medium,2022,1.0,8112.0,8112.0,0.0,0.0,0.0,0.0
C124050,33,Nagpur,Telangana,Low,2022,0.0,0.0,0.0,0.0,0.0,907.0,476.0
C124051,48,Ahmedabad,Karnataka,Low,2022,0.0,0.0,0.0,1.0,10.0,0.0,0.0
C124052,26,Kolkata,West Bengal,Low,2022,1.0,3423.0,3423.0,0.0,0.0,2015.0,662.0
C124053,44,Mumbai,Maharashtra,Medium,2024,1.0,8439.0,8439.0,0.0,0.0,0.0,0.0
C124054,58,Nagpur,Karnataka,Medium,2022,2.0,16903.0,8451.5,0.0,0.0,701.0,128.0
C124055,31,Hyderabad,Rajasthan,High,2022,1.0,4201.0,4201.0,0.0,0.0,694.0,136.0
C124056,42,Hyderabad,Telangana,Low,2025,1.0,2376.0,2376.0,0.0,0.0,150.0,736.0
C124057,39,Chennai,Telangana,High,2023,1.0,4968.0,4968.0,0.0,0.0,0.0,0.0
C124058,52,Chennai,Telangana,Medium,2023,2.0,6857.0,3428.5,1.0,5.0,0.0,0.0
C124059,50,Delhi,Gujarat,High,2024,2.0,16284.0,8142.0,1.0,18.0,475.0,288.0
C124060,44,Bengaluru,Tamil Nadu,Low,2022,1.0,596.0,596.0,1.0,11.0,0.0,0.0
C124061,57,Pune,Telangana,Medium,2022,1.0,3896.0,3896.0,1.0,2.0,0.0,0.0
C124062,43,Pune,Tamil Nadu,Low,2023,2.0,10914.0,5457.0,2.0,10.0,609.0,367.0
C124063,36,Hyderabad,Delhi,Medium,2022,2.0,13331.0,6665.5,2.0,29.0,700.0,72.0
C124064,56,Bengaluru,Maharashtra,Low,2025,3.0,16167.0,5389.0,1.0,3.0,438.0,478.0
C124065,43,Kolkata,Delhi,High,2022,1.0,9521.0,9521.0,2.0,14.0,1753.0,769.0
C124066,23,Kolkata,Delhi,Medium,2022,0.0,0.0,0.0,0.0,0.0,119.0,340.0
C124067,20,Bengaluru,Tamil Nadu,Low,2023,0.0,0.0,0.0,2.0,30.0,310.0,59.0
C124068,23,Nagpur,Tamil Nadu,Medium,2023,1.0,4355.0,4355.0,2.0,31.0,395.0,217.0
C124069,45,Mumbai,Gujarat,Medium,2022,0.0,0.0,0.0,1.0,10.0,938.0,484.0
C124070,20,Nagpur,Rajasthan,Low,2022,0.0,0.0,0.0,0.0,0.0,1270.0,1265.0
C124071,30,Bengaluru,Maharashtra,High,2022,1.0,5118.0,5118.0,1.0,17.0,0.0,0.0
C124072,30,Ahmedabad,Maharashtra,Medium,2022,1.0,1700.0,1700.0,1.0,14.0,920.0,488.0
C124073,30,Mumbai,West Bengal,Low,2024,0.0,0.0,0.0,2.0,17.0,271.0,300.0
C124074,18,Hyderabad,Maharashtra,Medium,2023,1.0,9105.0,9105.0,3.0,28.0,0.0,0.0
C124075,57,Kolkata,Rajasthan,High,2025,0.0,0.0,0.0,2.0,14.0,0.0,0.0
C124076,54,Nagpur,Gujarat,High,2024,0.0,0.0,0.0,1.0,21.0,490.0,327.0
C124077,48,Chennai,Telangana,Low,2024,1.0,8669.0,8669.0,0.0,0.0,1073.0,305.0
C124078,34,Jaipur,Telangana,High,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C124079,26,Mumbai,Gujarat,Medium,2024,2.0,6848.0,3424.0,1.0,21.0,2727.0,1326.0
C124080,30,Bengaluru,Maharashtra,High,2022,2.0,1248.0,624.0,3.0,39.0,0.0,0.0
C124081,54,Kolkata,Tamil Nadu,High,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C124082,31,Ahmedabad,Delhi,High,2025,0.0,0.0,0.0,0.0,0.0,429.0,40.0
C124083,28,Hyderabad,Maharashtra,Medium,2025,3.0,7544.0,2514.6666666666665,0.0,0.0,266.0,428.0
C124084,42,Hyderabad,West Bengal,High,2022,1.0,4222.0,4222.0,0.0,0.0,268.0,320.0
C124085,48,Bengaluru,Maharashtra,Medium,2022,1.0,9482.0,9482.0,1.0,12.0,653.0,292.0
C124086,31,Jaipur,Delhi,Low,2023,0.0,0.0,0.0,2.0,4.0,11.0,35.0
C124087,24,Nagpur,Karnataka,Medium,2025,2.0,5734.0,2867.0,1.0,17.0,0.0,0.0
C124088,41,Bengaluru,Maharashtra,Medium,2023,1.0,8079.0,8079.0,0.0,0.0,427.0,156.0
C124089,53,Delhi,Maharashtra,Low,2025,1.0,292.0,292.0,1.0,10.0,0.0,0.0
C124090,59,Jaipur,Telangana,High,2022,1.0,3086.0,3086.0,2.0,40.0,254.0,150.0
C124091,59,Kolkata,Delhi,High,2025,1.0,6145.0,6145.0,0.0,0.0,0.0,0.0
C124092,58,Jaipur,West Bengal,Low,2022,2.0,17575.0,8787.5,0.0,0.0,470.0,617.0
C124093,20,Bengaluru,Rajasthan,High,2022,1.0,9026.0,9026.0,2.0,21.0,1663.0,574.0
C124094,43,Delhi,Maharashtra,High,2022,1.0,7943.0,7943.0,0.0,0.0,45.0,471.0
C124095,43,Nagpur,West Bengal,Low,2022,1.0,3162.0,3162.0,0.0,0.0,0.0,0.0
C124096,18,Ahmedabad,Maharashtra,High,2023,0.0,0.0,0.0,1.0,22.0,0.0,0.0
C124097,32,Bengaluru,Karnataka,Low,2023,1.0,4162.0,4162.0,1.0,3.0,284.0,281.0
C124098,28,Nagpur,Delhi,High,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C124099,54,Delhi,Maharashtra,High,2023,2.0,4664.0,2332.0,1.0,5.0,709.0,7.0
C124100,24,Bengaluru,Karnataka,High,2023,1.0,4098.0,4098.0,1.0,1.0,0.0,0.0
C124101,29,Mumbai,Maharashtra,High,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C124102,55,Bengaluru,Tamil Nadu,Low,2024,0.0,0.0,0.0,1.0,9.0,875.0,314.0
C124103,20,Kolkata,Karnataka,Medium,2022,3.0,10920.0,3640.0,2.0,31.0,0.0,0.0
C124104,59,Delhi,West Bengal,Medium,2022,2.0,1837.0,918.5,0.0,0.0,987.0,57.0
C124105,43,Pune,Rajasthan,Low,2025,0.0,0.0,0.0,1.0,16.0,576.0,271.0
C124106,47,Nagpur,Rajasthan,Low,2023,1.0,3353.0,3353.0,3.0,37.0,0.0,0.0
C124107,49,Ahmedabad,Gujarat,High,2025,1.0,9408.0,9408.0,3.0,51.0,979.0,555.0
C124108,53,Chennai,Tamil Nadu,High,2023,1.0,8832.0,8832.0,1.0,2.0,1029.0,747.0
C124109,54,Delhi,Rajasthan,Medium,2025,1.0,541.0,541.0,2.0,13.0,582.0,207.0
C124110,35,Ahmedabad,Gujarat,Medium,2023,2.0,4706.0,2353.0,1.0,22.0,0.0,0.0
C124111,18,Chennai,Rajasthan,Low,2023,1.0,1519.0,1519.0,1.0,18.0,484.0,220.0
C124112,38,Pune,Maharashtra,Low,2025,2.0,6136.0,3068.0,0.0,0.0,358.0,418.0
C124113,45,Jaipur,Karnataka,High,2022,2.0,4259.0,2129.5,0.0,0.0,135.0,107.0
C124114,33,Jaipur,Delhi,High,2025,0.0,0.0,0.0,3.0,44.0,950.0,28.0
C124115,45,Jaipur,Gujarat,High,2023,2.0,13335.0,6667.5,2.0,36.0,312.0,124.0
C124116,39,Chennai,Gujarat,Medium,2023,4.0,15417.0,3854.25,1.0,7.0,864.0,462.0
C124117,36,Chennai,Rajasthan,Medium,2022,2.0,9445.0,4722.5,0.0,0.0,124.0,126.0
C124118,18,Bengaluru,Rajasthan,Low,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C124119,48,Ahmedabad,West Bengal,Medium,2025,0.0,0.0,0.0,3.0,42.0,0.0,0.0
C124120,59,Jaipur,Rajasthan,High,2024,1.0,7006.0,7006.0,3.0,37.0,0.0,0.0
C124121,51,Kolkata,Telangana,Low,2022,1.0,6705.0,6705.0,2.0,19.0,0.0,0.0
C124122,57,Kolkata,Rajasthan,Medium,2025,1.0,8576.0,8576.0,2.0,37.0,0.0,0.0
C124123,23,Mumbai,Maharashtra,High,2023,1.0,8564.0,8564.0,1.0,11.0,0.0,0.0
C124124,45,Mumbai,Karnataka,Low,2023,2.0,6360.0,3180.0,1.0,6.0,0.0,0.0
C124125,20,Nagpur,Rajasthan,Medium,2022,0.0,0.0,0.0,1.0,17.0,1103.0,668.0
C124126,48,Mumbai,Tamil Nadu,Low,2025,1.0,1723.0,1723.0,0.0,0.0,0.0,0.0
C124127,33,Bengaluru,Karnataka,Low,2023,3.0,18917.0,6305.666666666667,1.0,17.0,0.0,0.0
C124128,34,Jaipur,Delhi,Medium,2025,0.0,0.0,0.0,1.0,4.0,0.0,0.0
C124129,44,Hyderabad,Karnataka,High,2025,1.0,5577.0,5577.0,2.0,21.0,120.0,471.0
C124130,41,Mumbai,Tamil Nadu,Medium,2024,2.0,9417.0,4708.5,0.0,0.0,565.0,224.0
C124131,37,Bengaluru,Maharashtra,High,2025,2.0,14016.0,7008.0,0.0,0.0,338.0,230.0
C124132,49,Kolkata,West Bengal,Low,2024,0.0,0.0,0.0,0.0,0.0,575.0,59.0
C124133,52,Hyderabad,Tamil Nadu,High,2022,1.0,457.0,457.0,1.0,24.0,621.0,575.0
C124134,30,Ahmedabad,West Bengal,High,2024,0.0,0.0,0.0,2.0,19.0,0.0,0.0
C124135,37,Pune,West Bengal,Low,2025,3.0,11602.0,3867.3333333333335,1.0,21.0,0.0,0.0
C124136,19,Hyderabad,Tamil Nadu,Medium,2022,1.0,7697.0,7697.0,2.0,25.0,966.0,502.0
C124137,21,Bengaluru,Tamil Nadu,Low,2024,0.0,0.0,0.0,2.0,10.0,914.0,393.0
C124138,44,Delhi,Telangana,High,2022,1.0,9583.0,9583.0,2.0,5.0,1816.0,720.0
C124139,42,Kolkata,Rajasthan,Medium,2023,0.0,0.0,0.0,1.0,5.0,431.0,89.0
C124140,21,Nagpur,West Bengal,Medium,2025,1.0,1351.0,1351.0,2.0,27.0,0.0,0.0
C124141,49,Pune,Maharashtra,Low,2023,1.0,4212.0,4212.0,1.0,3.0,846.0,497.0
C124142,34,Chennai,Rajasthan,Low,2022,1.0,4311.0,4311.0,1.0,9.0,0.0,0.0
C124143,18,Ahmedabad,Rajasthan,High,2024,1.0,9889.0,9889.0,3.0,34.0,316.0,73.0
C124144,50,Mumbai,Rajasthan,Medium,2022,2.0,13991.0,6995.5,2.0,37.0,538.0,544.0
C124145,47,Chennai,Telangana,Medium,2023,1.0,6463.0,6463.0,1.0,22.0,0.0,0.0
C124146,22,Pune,West Bengal,Low,2025,1.0,6189.0,6189.0,3.0,28.0,0.0,0.0
C124147,29,Chennai,Karnataka,Low,2022,0.0,0.0,0.0,1.0,2.0,476.0,426.0
C124148,55,Chennai,Maharashtra,High,2023,1.0,5760.0,5760.0,1.0,7.0,808.0,391.0
C124149,49,Hyderabad,Maharashtra,High,2022,1.0,5298.0,5298.0,0.0,0.0,598.0,180.0
C124150,55,Kolkata,Rajasthan,Medium,2022,2.0,15448.0,7724.0,3.0,47.0,501.0,300.0
C124151,34,Hyderabad,West Bengal,Low,2025,2.0,11137.0,5568.5,2.0,19.0,1181.0,537.0
C124152,57,Ahmedabad,Karnataka,High,2024,2.0,6122.0,3061.0,1.0,9.0,237.0,461.0
C124153,49,Mumbai,Karnataka,Medium,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C124154,41,Chennai,Tamil Nadu,High,2022,2.0,9932.0,4966.0,1.0,11.0,0.0,0.0
C124155,29,Hyderabad,West Bengal,Medium,2025,0.0,0.0,0.0,0.0,0.0,514.0,72.0
C124156,48,Nagpur,West Bengal,High,2022,1.0,6938.0,6938.0,1.0,18.0,1301.0,308.0
C124157,36,Mumbai,Maharashtra,Low,2024,1.0,4036.0,4036.0,1.0,13.0,0.0,0.0
C124158,46,Kolkata,Gujarat,Medium,2025,2.0,6416.0,3208.0,1.0,2.0,0.0,0.0
C124159,38,Bengaluru,Delhi,Low,2025,0.0,0.0,0.0,1.0,14.0,386.0,130.0
C124160,43,Chennai,Rajasthan,Low,2022,1.0,2345.0,2345.0,1.0,21.0,379.0,415.0
C124161,45,Hyderabad,West Bengal,Medium,2025,1.0,7168.0,7168.0,2.0,6.0,0.0,0.0
C124162,34,Bengaluru,Tamil Nadu,High,2022,0.0,0.0,0.0,0.0,0.0,198.0,168.0
C124163,26,Mumbai,Maharashtra,High,2025,1.0,3499.0,3499.0,1.0,9.0,593.0,554.0
C124164,38,Kolkata,Rajasthan,Medium,2022,1.0,4280.0,4280.0,0.0,0.0,0.0,0.0
C124165,51,Hyderabad,Karnataka,Medium,2025,1.0,6372.0,6372.0,0.0,0.0,0.0,0.0
C124166,28,Delhi,Karnataka,Low,2024,1.0,4855.0,4855.0,1.0,22.0,753.0,258.0
C124167,37,Chennai,Rajasthan,Medium,2024,0.0,0.0,0.0,2.0,23.0,2403.0,694.0
C124168,56,Ahmedabad,Delhi,Medium,2024,1.0,9828.0,9828.0,0.0,0.0,404.0,769.0
C124169,33,Nagpur,Maharashtra,Medium,2022,0.0,0.0,0.0,1.0,1.0,558.0,823.0
C124170,46,Nagpur,Telangana,Low,2022,1.0,3330.0,3330.0,1.0,8.0,949.0,404.0
C124171,18,Mumbai,Tamil Nadu,Low,2022,2.0,9125.0,4562.5,0.0,0.0,644.0,367.0
C124172,35,Nagpur,Maharashtra,Low,2024,0.0,0.0,0.0,1.0,11.0,728.0,625.0
C124173,39,Bengaluru,Telangana,Low,2025,1.0,2284.0,2284.0,1.0,12.0,0.0,0.0
C124174,25,Delhi,Karnataka,Medium,2022,1.0,8049.0,8049.0,2.0,27.0,0.0,0.0
C124175,24,Kolkata,Karnataka,Low,2022,2.0,8324.0,4162.0,2.0,13.0,849.0,449.0
C124176,42,Nagpur,Telangana,Medium,2022,0.0,0.0,0.0,3.0,50.0,0.0,0.0
C124177,47,Ahmedabad,Telangana,Low,2025,2.0,12628.0,6314.0,0.0,0.0,972.0,430.0
C124178,51,Ahmedabad,Delhi,Medium,2022,2.0,15854.0,7927.0,0.0,0.0,0.0,0.0
C124179,58,Bengaluru,Rajasthan,High,2023,1.0,2374.0,2374.0,1.0,13.0,0.0,0.0
C124180,28,Nagpur,Maharashtra,Low,2025,0.0,0.0,0.0,0.0,0.0,1070.0,294.0
C124181,32,Mumbai,Karnataka,Medium,2024,2.0,10877.0,5438.5,2.0,22.0,969.0,422.0
C124182,52,Chennai,Tamil Nadu,Medium,2025,0.0,0.0,0.0,2.0,22.0,279.0,266.0
C124183,40,Delhi,Karnataka,Low,2022,1.0,787.0,787.0,1.0,6.0,503.0,75.0
C124184,38,Ahmedabad,Maharashtra,Low,2022,1.0,4079.0,4079.0,2.0,27.0,0.0,0.0
C124185,45,Delhi,Rajasthan,Medium,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C124186,30,Mumbai,Telangana,High,2022,2.0,9883.0,4941.5,1.0,19.0,0.0,0.0
C124187,51,Jaipur,Delhi,Low,2022,1.0,2436.0,2436.0,0.0,0.0,1244.0,864.0
C124188,55,Jaipur,Gujarat,High,2022,2.0,5123.0,2561.5,1.0,17.0,0.0,0.0
C124189,23,Jaipur,Rajasthan,Medium,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
